,0
94,0.0008369862773967844
95,0.0008454015839319745
96,0.0008542225746539467
97,0.0008624837676852586
98,0.0008693199725286072
99,0.0008748083297925012
100,0.0008788128942053429
101,0.0008818151493426255
102,0.0008838996652604692
103,0.0008850154577509087
104,0.0008859763047167908
105,0.0008891111495096458
106,0.0008955526338650176
107,0.0009032707413940992
108,0.0009108675758835654
109,0.0009178651107681328
110,0.0009238672013770432
111,0.00092921225420886
112,0.0009336030431206677
113,0.0009369359261488565
114,0.0009394966249500747
115,0.000941040091951468
116,0.0009420887675875188
117,0.0009449062293790643
118,0.0009506895435924624
119,0.0009585421654460355
120,0.000967044701191987
121,0.0009747966721880607
122,0.0009815829539635437
123,0.0009869238047505802
124,0.0009908432178869736
125,0.0009937945086711632
126,0.0009956034476270392
127,0.000996478434887515
128,0.0009973515461931621
129,0.0010003602640029539
130,0.001006503845506994
131,0.0010143860523759102
132,0.0010228681115350424
133,0.001030601552514895
134,0.0010371051104572382
135,0.0010425608149176814
136,0.0010468493535544493
137,0.001049932938675796
138,0.0010519557331862188
139,0.0010532877056411952
140,0.0010541854605609087
141,0.001056937713981962
142,0.0010627003860708244
143,0.0010697188305845299
144,0.0010772406565697271
145,0.0010843032916862067
146,0.0010899515276725645
147,0.0010945066806249217
148,0.001097923581001217
149,0.0011006085805832326
150,0.0011029720503788526
151,0.0011038653845813612
152,0.0011035047811340164
153,0.0011059194486989596
154,0.0011116922116632926
155,0.0011189337139725056
156,0.0011271847147407707
157,0.0011349219346099989
158,0.0011408887843211933
159,0.001145293042695786
160,0.0011489565813679375
161,0.0011516462651123282
162,0.0011531221604557653
163,0.0011533443858520692
164,0.0011531468163733783
165,0.0011553714740067567
166,0.0011612299518354704
167,0.0011691768625491713
168,0.0011770688340461593
169,0.0011839995359495517
170,0.0011887990097746058
171,0.0011917936855399252
172,0.001194392020585668
173,0.0011960213027068776
174,0.0011959718531421707
175,0.0011947313437701947
176,0.0011936546799899853
177,0.0011962467589899124
178,0.0012016868155922374
179,0.0012081845924430852
180,0.00121572457075453
181,0.0012223822311461633
182,0.0012278492480135932
183,0.0012311696176378977
184,0.0012325147098589963
185,0.0012339448435592358
186,0.0012345771066888584
187,0.001233511696534947
188,0.0012320859640255397
189,0.0012326898793833176
190,0.0012369152241726179
191,0.0012432012246219692
192,0.001250211507667344
193,0.0012570832690560877
194,0.0012624006199606864
195,0.0012661334007536182
196,0.001269364336144613
197,0.0012722386535723735
198,0.0012734395114266171
199,0.0012729822994170254
200,0.0012712427900673973
201,0.0012726140780396785
202,0.0012789189602814552
203,0.0012860715766639026
204,0.0012931508446304386
205,0.0012999183177630031
206,0.0013053613079968861
207,0.001309384198440804
208,0.0013122764378116262
209,0.0013144615678056
210,0.0013161936073809851
211,0.0013158476778030702
212,0.0013147422387801357
213,0.0013164549559892779
214,0.0013211526080720156
215,0.001327051536219118
216,0.0013332768664858614
217,0.0013395807961628476
218,0.0013442768394231841
219,0.0013470933624584755
220,0.0013486468540797895
221,0.0013496405651438105
222,0.0013500335981792046
223,0.0013489033997967528
224,0.0013472757996689665
225,0.0013482072083582381
226,0.0013521871883463794
227,0.001357668232338091
228,0.0013638080326547636
229,0.0013689825248411967
230,0.0013730399273752239
231,0.0013761902105964175
232,0.001377889150959451
233,0.001378511159889246
234,0.0013786379125965424
235,0.0013779698971502837
236,0.001377216734852599
237,0.0013780294273133644
238,0.0013816765204208905
239,0.0013876305830878575
240,0.001394377432006831
241,0.0014004302941354844
242,0.0014049658379422154
243,0.0014081285398859036
244,0.001410210593678248
245,0.001411955662812498
246,0.0014122112592827242
247,0.0014109830107433756
248,0.0014097582456033058
249,0.0014105287767341291
250,0.001414310864707323
251,0.0014196173318073491
252,0.0014256884949457197
253,0.0014314648751356687
254,0.0014360166314089982
255,0.001439412811659582
256,0.0014412807632815897
257,0.0014420032642768119
258,0.00144078062567828
259,0.0014384007380334669
260,0.0014368144740826525
261,0.0014373929836338343
262,0.0014413802447792244
263,0.001447467392307973
264,0.0014537364173215239
265,0.0014592221007558423
266,0.0014633754398014921
267,0.0014660793923193392
268,0.0014672501243755904
269,0.0014666150317566573
270,0.0014653662321891733
271,0.0014638506995731334
272,0.001461564168657513
273,0.0014616382424017043
274,0.0014653506526045286
275,0.0014704980901171956
276,0.0014762770280596406
277,0.0014816775470760024
278,0.0014856160696291034
279,0.00148847575944325
280,0.0014899771347008177
281,0.0014902444605178291
282,0.0014899517977401077
283,0.0014886973499223376
284,0.0014870584847336194
285,0.0014873665851412546
286,0.001490598999967343
287,0.0014960423372738579
288,0.0015028308805033032
289,0.0015092142852606199
290,0.0015139099988691334
291,0.0015171404415469981
292,0.001519097010779043
293,0.0015201879706229374
294,0.0015196745038156385
295,0.0015174871194765468
296,0.0015154640415092735
297,0.00151612008135414
298,0.0015200813229176925
299,0.0015255944957697253
300,0.001531788340573369
301,0.0015370625213271833
302,0.0015408432015333613
303,0.00154383620456917
304,0.0015455519811314853
305,0.0015455921850783046
306,0.001544551255776409
307,0.0015430520381979208
308,0.0015416872051338723
309,0.0015413041094764124
310,0.0015440705442234417
311,0.001549474710253304
312,0.0015553535344617884
313,0.0015606690402238854
314,0.0015647416882622704
315,0.001567411886188376
316,0.0015683562687193926
317,0.0015687556366470754
318,0.0015685270196786137
319,0.001566868036553141
320,0.0015654323368062637
321,0.001566250582763612
322,0.0015698849293542172
323,0.0015752035335160925
324,0.0015811244024689667
325,0.0015862186274519002
326,0.001589723611575636
327,0.0015923927035239008
328,0.0015942962323768114
329,0.0015947550202224975
330,0.001593912693292404
331,0.0015923584340913123
332,0.0015906966022417902
333,0.0015911969537400394
334,0.001594801532783008
335,0.0015998614501396805
336,0.001605293574966593
337,0.001610349683470416
338,0.0016140003713614778
339,0.0016162149985498903
340,0.0016169660304815024
341,0.0016167344946659223
342,0.0016156049431920556
343,0.0016134737891065581
344,0.0016112593238748274
345,0.0016112378963041853
346,0.0016145417249118954
347,0.0016191407831568278
348,0.0016235861317948643
349,0.001627601883303345
350,0.001630639210804865
351,0.0016329362115967145
352,0.0016342965470268608
353,0.0016346161930610775
354,0.0016341808711324815
355,0.0016326965101919777
356,0.001630783039861705
357,0.0016306550208484265
358,0.0016335091639920055
359,0.0016384489306884677
360,0.0016440072687750051
361,0.0016489726236551087
362,0.0016529872557364237
363,0.001655477651069604
364,0.0016565621120820284
365,0.001656693631635417
366,0.001655697994204385
367,0.0016537377184558848
368,0.0016518361926726281
369,0.0016520850230994752
370,0.0016554831656998784
371,0.0016606344009399176
372,0.0016663552819286285
373,0.0016714745818139374
374,0.0016753773056043873
375,0.0016781574928603053
376,0.0016797843231504154
377,0.001680219733725969
378,0.001679607912019355
379,0.001678275733303774
380,0.001676565622408709
381,0.0016767232061791625
382,0.0016799041465281309
383,0.0016843538252327465
384,0.0016892778379337806
385,0.001693880418706172
386,0.0016970805566675657
387,0.0016991167477468912
388,0.0017000271139106517
389,0.0017002177694309258
390,0.0017000991173818471
391,0.0016984819590539363
392,0.0016956633773460492
393,0.001695631991192846
394,0.0016989704008147925
395,0.0017037892846351282
396,0.0017095897841591658
397,0.0017150060055194875
398,0.001718662702508157
399,0.0017206895025490773
400,0.0017219868727528615
401,0.0017223214702451952
402,0.0017214533987588202
403,0.0017193044479736678
404,0.0017167849004388407
405,0.0017166984518349878
406,0.0017202564982588358
407,0.0017259136911863138
408,0.001731489218495871
409,0.001736225554491374
410,0.0017388405841029144
411,0.0017395868401856715
412,0.0017399470966724098
413,0.0017393484576260462
414,0.0017370812847975687
415,0.001733596989268751
416,0.0017303227874788999
417,0.0017307273177443849
418,0.0017339896397517976
419,0.0017383195376137286
420,0.0017436660479975847
421,0.0017482455786208865
422,0.0017516436084703746
423,0.0017528341436536113
424,0.0017520589410948944
425,0.0017513781552820407
426,0.001749908916608175
427,0.0017467170646108838
428,0.0017432084860627558
429,0.0017417387949473036
430,0.0017438996154395005
431,0.0017481302166992673
432,0.001753060622622626
433,0.001757961674922701
434,0.0017613167940970628
435,0.0017630294426114021
436,0.0017642490992548431
437,0.0017651208428806628
438,0.0017643278752321671
439,0.0017618529907959914
440,0.0017581369972054135
441,0.0017575403950931938
442,0.0017618858385986165
443,0.0017670875110926468
444,0.0017721924365660655
445,0.0017770890461134962
446,0.0017806690741525423
447,0.001782773884654691
448,0.0017837563024225322
449,0.0017840397336505375
450,0.0017838782408137572
451,0.0017816159911584726
452,0.0017786332163865113
453,0.0017784766291079927
454,0.0017813128772886369
455,0.0017853583455334646
456,0.0017897078615136766
457,0.0017942341780496924
458,0.0017971600045875837
459,0.001798153826052657
460,0.0017978923515547353
461,0.0017970787074187051
462,0.001795672039311987
463,0.0017927203749254917
464,0.0017893082611761227
465,0.0017884626904733087
466,0.0017906731048526123
467,0.0017943920398767468
468,0.0017987483838745816
469,0.0018022326996186713
470,0.0018046068740599239
471,0.001806023939248337
472,0.0018059969321904533
473,0.0018049001491012948
474,0.0018033153075663983
475,0.0018009149179021816
476,0.0017984644488241973
477,0.0017975869248145733
478,0.0017995507800572495
479,0.0018038286254337356
480,0.001808878878478088
481,0.0018133238162383297
482,0.0018162579820556752
483,0.001817771683136923
484,0.0018182115889543132
485,0.0018183212558194938
486,0.0018169482370679736
487,0.0018140715396772987
488,0.0018112316355576598
489,0.0018103937174190217
490,0.0018125739416989908
491,0.0018162851715319086
492,0.0018207416489782774
493,0.0018249876845393663
494,0.001828015278381167
495,0.001829841921321588
496,0.0018301468094969859
497,0.001829312620732455
498,0.0018265397061867947
499,0.0018225906167613868
500,0.001819466815127291
501,0.001818514111876899
502,0.0018209763876089534
503,0.0018255448166907531
504,0.0018302765665771145
505,0.0018343052350715688
506,0.0018370074085650345
507,0.0018382169572470851
508,0.001837899412505003
509,0.0018357820761363741
510,0.0018330571046604469
511,0.001830047343980478
512,0.0018262967026125595
513,0.0018249126558838667
514,0.001827172843994459
515,0.001830873996006401
516,0.0018351889456749483
517,0.0018392018820225667
518,0.0018417583648770218
519,0.0018431948087015595
520,0.0018432787453276176
521,0.0018421343514111756
522,0.0018404357251880963
523,0.001837758090074966
524,0.001834724697867645
525,0.001833643951708187
526,0.0018354931141102942
527,0.0018395588299262586
528,0.0018449528658084206
529,0.0018500145211907612
530,0.001853393744480845
531,0.0018552684240281095
532,0.001855874741007084
533,0.0018556208760063982
534,0.0018537680477164501
535,0.0018502248739408584
536,0.0018468732903108378
537,0.0018462062172229887
538,0.0018488496570702073
539,0.001853050374769901
540,0.0018579156595220918
541,0.0018619305812198359
542,0.0018644569969597775
543,0.001866158303190906
544,0.0018665876174360767
545,0.001865346514630977
546,0.0018630294686511114
547,0.0018602384670364938
548,0.0018576078311251672
549,0.0018559640566167533
550,0.0018574748593785688
551,0.001861628474194365
552,0.001866241388441664
553,0.0018703570050069643
554,0.001873234510994682
555,0.0018746738870287752
556,0.0018743924233879472
557,0.0018735708461165336
558,0.0018721262179963495
559,0.001869236282857444
560,0.0018665943777963596
561,0.0018662112904431036
562,0.001868649102632695
563,0.0018727760037831455
564,0.0018774905235513517
565,0.0018814413045943018
566,0.0018838073595634998
567,0.0018853035116614275
568,0.0018860388332608484
569,0.001885334075561919
570,0.0018833328964606019
571,0.0018806055378778296
572,0.0018777941819809118
573,0.0018771496443744024
574,0.0018796138999021955
575,0.0018835380904162118
576,0.0018878205224900026
577,0.0018917868821303966
578,0.0018943521170964681
579,0.0018954488707399002
580,0.0018950865326405589
581,0.001893746063008295
582,0.001891512044219801
583,0.001888262837693052
584,0.001884952782814022
585,0.001883840176936061
586,0.0018860571727087542
587,0.0018895737733131957
588,0.001892923347633005
589,0.0018959004521681899
590,0.0018979032220170322
591,0.001899134759528038
592,0.0018994339188339161
593,0.0018986966119526275
594,0.0018972085892680697
595,0.001894658574241715
596,0.0018917008551357765
597,0.0018905327873276884
598,0.0018923510190511765
599,0.0018962590401054753
600,0.0019007729353513426
601,0.001904748294612007
602,0.0019077768249412238
603,0.0019092516565290154
604,0.0019093246362281641
605,0.001908448696096117
606,0.0019064496482651305
607,0.001903473611563973
608,0.0019005767243691443
609,0.0018998341932350863
610,0.0019022449145822374
611,0.0019064126960059472
612,0.0019111380169642921
613,0.0019153136527396476
614,0.0019182764211045846
615,0.0019200885667178334
616,0.0019207512437864316
617,0.001920226331714944
618,0.0019186580443465973
619,0.00191635762441811
620,0.0019136987147999902
621,0.0019129113099379523
622,0.0019151510150872565
623,0.0019186632379273557
624,0.0019226382522711239
625,0.001926341301186916
626,0.0019286454403024578
627,0.001929758857529639
628,0.0019297501541805152
629,0.0019290253894703926
630,0.0019279949916850311
631,0.0019254548605082183
632,0.0019217318373938288
633,0.0019207996397978004
634,0.0019232408140071383
635,0.0019271660631682947
636,0.0019320619231964627
637,0.0019366206576330305
638,0.001939423233887515
639,0.0019405703879420255
640,0.0019409916416675615
641,0.0019404535997703675
642,0.0019387163900435604
643,0.0019356875969572947
644,0.0019323058710405945
645,0.001931360702884274
646,0.0019340634372288416
647,0.0019388687491422372
648,0.0019435819033519356
649,0.0019475008144628882
650,0.0019493016268368301
651,0.0019492093316667899
652,0.0019487344002345666
653,0.0019473038866809973
654,0.0019442081757138603
655,0.0019398851367878165
656,0.0019357890292388787
657,0.0019353749498690592
658,0.0019378219094506918
659,0.001941339714604567
660,0.0019458641291599432
661,0.0019496644118718862
662,0.0019522862506851006
663,0.0019526773963215716
664,0.001951106009505795
665,0.0019496321971715718
666,0.0019473731116121484
667,0.0019433816831183556
668,0.0019390895785586747
669,0.001936839502776162
670,0.001938223033348191
671,0.0019416794609055808
672,0.0019458261562635569
673,0.0019499843445182257
674,0.0019525995130667728
675,0.001953550094858486
676,0.001954010739683081
677,0.0019541264810877396
678,0.0019525805417050705
679,0.0019493434094698795
680,0.001944880468571011
681,0.0019435399131898306
682,0.0019471443530680202
683,0.001951607992055463
684,0.001955965791743909
685,0.001960154214687572
686,0.001963028832992612
687,0.0019644071494944668
688,0.0019646659850107713
689,0.001964228702565661
690,0.0019633493845572112
691,0.0019603604661204564
692,0.001956665608380568
693,0.00195579979193148
694,0.0019579296224321876
695,0.0019612715040186086
696,0.0019649087649665797
697,0.0019687599478105202
698,0.0019710132875073606
699,0.0019713145214956315
700,0.0019703632349553136
701,0.0019688625130715753
702,0.0019667715205116914
703,0.001963127100394517
704,0.001959036135638454
705,0.0019575144341709857
706,0.001959051397709395
707,0.0019620995804417373
708,0.0019657769079492768
709,0.0019686175958944564
710,0.001970350665555911
711,0.00197110746302549
712,0.0019704228338504244
713,0.001968671035037742
714,0.0019664338022912418
715,0.001963372983274366
716,0.001960275340437101
717,0.001958753235694116
718,0.001960075064803055
719,0.0019637134564061335
720,0.0019681163768345378
721,0.0019719477191411008
722,0.0019742706945602615
723,0.0019751549362232537
724,0.0019749679045403304
725,0.001974453118453621
726,0.0019724581485752977
727,0.0019689518367439146
728,0.001965494955067767
729,0.001964042531199064
730,0.001965610684950047
731,0.001968712296390459
732,0.0019725516440083214
733,0.0019762127126353025
734,0.0019786576322068307
735,0.00197988418405028
736,0.0019795913852023402
737,0.0019781618778689273
738,0.0019747960296823126
739,0.001970246700667223
740,0.001966534706585548
741,0.001964996167230248
742,0.0019668749282895173
743,0.001970862180278488
744,0.0019750055919244168
745,0.001978476584406056
746,0.0019806232674538554
747,0.0019812607212852545
748,0.001980373373471627
749,0.0019776884918582833
750,0.001974398248671575
751,0.001970816251044734
752,0.001966504857719181
753,0.0019645623053255244
754,0.001966266200786504
755,0.001969413288560618
756,0.0019731673468079388
757,0.0019766486234206503
758,0.001978675530045745
759,0.0019795665677468854
760,0.001979107283012017
761,0.0019774218201326402
762,0.001975184292320607
763,0.001971961115215434
764,0.0019683931301346424
765,0.0019667799325131133
766,0.0019680987531430793
767,0.001971636251556481
768,0.001976495561250711
769,0.0019810503584125716
770,0.001983924709716602
771,0.0019852794257566135
772,0.0019853678619960475
773,0.00198459816817175
774,0.001982231577252743
775,0.0019781683101361526
776,0.001974307071454109
777,0.0019731323847632693
778,0.0019752702222174184
779,0.001978967362729936
780,0.001983322865064917
781,0.001986854572275368
782,0.0019888996670509892
783,0.0019901052647202286
784,0.001990040855956652
785,0.001988307986285545
786,0.00198550114319591
787,0.0019822143090129593
788,0.0019790977918542466
789,0.0019769700822679604
790,0.0019779988672948413
791,0.0019816723950625767
792,0.001985799306434785
793,0.0019894542487100776
794,0.0019918728855607337
795,0.0019928396759439112
796,0.001992087519542363
797,0.001990797114363583
798,0.00198888553616857
799,0.0019855228969836375
800,0.001982417774969341
801,0.0019815733260123082
802,0.001983551604467109
803,0.001987220812473884
804,0.0019914719991806816
805,0.0019949835942504523
806,0.0019969121841641154
807,0.0019979577944700794
808,0.0019982443788398607
809,0.001997092661745821
810,0.001994646313458229
811,0.001991468300080166
812,0.001988215333925326
813,0.001987130954837912
814,0.0019891571114643227
815,0.001992644957785656
816,0.0019964856687928966
817,0.0020000333280974503
818,0.002002181503348719
819,0.0020028487304736757
820,0.002002058586219974
821,0.002000292005317339
822,0.0019976335819399745
823,0.0019939547410635877
824,0.0019902236744736993
825,0.001988691743136174
826,0.0019904910747259113
827,0.0019935916839877907
828,0.0019965201408688334
829,0.001999098074898045
830,0.002000703238317929
831,0.002001525284077484
832,0.0020014165917324523
833,0.00200027304900988
834,0.001998380417541206
835,0.001995420807887242
836,0.0019920617145835063
837,0.0019904938801589846
838,0.0019919139290382674
839,0.001995425362045272
840,0.001999537782230588
841,0.002003132589667718
842,0.0020057820592821337
843,0.0020068664991900885
844,0.002006550650795645
845,0.002005287422998894
846,0.002002902638655238
847,0.0019995361121401684
848,0.0019962565721207007
849,0.0019951329207477573
850,0.001997164031743663
851,0.0020009537232144243
852,0.0020052962951397865
853,0.002009109129184153
854,0.002011710517366145
855,0.002013150480330862
856,0.0020134424653959026
857,0.002012548329889014
858,0.002010612297876582
859,0.002007939601700138
860,0.002004915887273687
861,0.0020037651386951745
862,0.0020056429395808187
863,0.0020087947076306402
864,0.0020124048254072714
865,0.0020157619946525934
866,0.0020177216093326417
867,0.002018480203506713
868,0.0020181180982135048
869,0.002017041331621541
870,0.00201566034176304
871,0.002012765298267222
872,0.002008694485778614
873,0.0020074158917437863
874,0.002009512041820281
875,0.002013093648707851
876,0.0020176416318542327
877,0.002021870619303884
878,0.0020243447405887223
879,0.0020251536214026004
880,0.0020252379567062885
881,0.0020243643311411564
882,0.0020222928817922826
883,0.0020189257303387404
884,0.002015212436762835
885,0.0020139370289073825
886,0.0020163108318458477
887,0.0020207885297539654
888,0.0020251700328568186
889,0.002028774577131164
890,0.0020302622544184613
891,0.0020298474638324898
892,0.0020290513286066033
893,0.0020273008837528124
894,0.0020238865228375314
895,0.0020192409073210324
896,0.002014828697151881
897,0.002014099781178767
898,0.0020162331514244534
899,0.0020194386231927866
900,0.002023646855556147
901,0.0020271474341674737
902,0.002029470743175068
903,0.0020295544352586055
904,0.002027676826264621
905,0.002025898004890431
906,0.0020233351318747934
907,0.0020190361724258038
908,0.0020144427089186425
909,0.002011892481152776
910,0.002012977048830645
911,0.002016135710861182
912,0.0020199809713989177
913,0.00202385343435077
914,0.002026183997117361
915,0.002026841465598451
916,0.0020270101710506984
917,0.00202683512963549
918,0.0020249995720370683
919,0.002021469252688697
920,0.0020167190088074593
921,0.0020150923011104972
922,0.0020184117222983686
923,0.002022591484113001
924,0.0020266619084758452
925,0.0020305779328874222
926,0.002033181219962642
927,0.0020342800945112255
928,0.002034260607255803
929,0.0020335461046456973
930,0.002032390676755109
931,0.002029122245996885
932,0.0020251534856176945
933,0.002024014863524859
934,0.0020258729691311496
935,0.0020289442140964567
936,0.002032307503429066
937,0.002035898992904587
938,0.0020378936567528264
939,0.0020379284824663902
940,0.002036711854630718
941,0.0020349468426293016
942,0.0020325926184475373
943,0.0020286817229635714
944,0.002024329630875868
945,0.00202254784790512
946,0.0020238257602801847
947,0.002026615929362181
948,0.0020300320637738636
949,0.0020326251709063222
950,0.0020341116298148035
951,0.0020346144447580816
952,0.0020336768502691193
953,0.00203167308829033
954,0.002029184901502324
955,0.0020258700359918275
956,0.002022523445253404
957,0.0020207533896573417
958,0.002021828250195307
959,0.0020252206623480305
960,0.002029374572174391
961,0.0020329698812609318
962,0.0020350577482737046
963,0.002035699853588203
964,0.002035271655323791
965,0.002034516658060658
966,0.0020322824390623887
967,0.002028533929895319
968,0.0020248397116681754
969,0.0020231509017917698
970,0.0020244836060011096
971,0.0020273507108855035
972,0.0020309526621729193
973,0.002034388706563966
974,0.00203660948357768
975,0.002037605192715506
976,0.0020370824756967346
977,0.0020354239610352333
978,0.0020318300227044595
979,0.002027049792838517
980,0.002023111531975026
981,0.002021347632045703
982,0.0020230019253181138
983,0.0020267656085228855
984,0.0020306826963934627
985,0.0020339391601389297
986,0.002035872155005265
987,0.0020362895330127712
988,0.002035182990787728
989,0.0020322797831220296
990,0.0020287720882874627
991,0.002024969959401536
992,0.0020204428527449514
993,0.0020182854509606025
994,0.002019775348176581
995,0.0020227092947769838
996,0.0020262475853562727
997,0.002029524339200023
998,0.002031347524405658
999,0.0020320287509744974
1000,0.0020313604954089242
1001,0.0020294668895558714
1002,0.0020270220523906654
1003,0.002023589011302111
1004,0.0020198153741063825
1005,0.002017997348014357
1006,0.00201911215162039
1007,0.0020224464501056496
1008,0.0020271000558809973
1009,0.002031459869542675
1010,0.002034140001319521
1011,0.0020352946921531555
1012,0.002035183904294512
1013,0.00203421577561632
1014,0.0020316515445822593
1015,0.002027388201872154
1016,0.0020233309030165377
1017,0.0020219609413802252
1018,0.0020239042774880638
1019,0.002027407695639177
1020,0.0020315670884118687
1021,0.002034912906461203
1022,0.0020367728404155805
1023,0.0020377877423702288
1024,0.002037533401635189
1025,0.0020356113524249973
1026,0.0020326160874670368
1027,0.0020291385095316515
1028,0.0020258350767547338
1029,0.002023521200153875
1030,0.002024364555683276
1031,0.002027853396605172
1032,0.002031793345273276
1033,0.0020352710685499
1034,0.002037513180770683
1035,0.0020382981697865937
1036,0.002037364940138565
1037,0.0020358941790508973
1038,0.0020338029672786503
1039,0.0020302584809285297
1040,0.002026975161332955
1041,0.0020259532284820844
1042,0.0020277547261610507
1043,0.002031247861405058
1044,0.002035320805640272
1045,0.002038663447482129
1046,0.0020404237461501083
1047,0.0020412960345881368
1048,0.002041409991249955
1049,0.002040086330327684
1050,0.0020374687268527223
1051,0.00203411734794441
1052,0.00203069449562084
1053,0.002029440910764535
1054,0.0020312985319454317
1055,0.002034618517811385
1056,0.0020382892998529172
1057,0.002041675886170578
1058,0.0020436636195412107
1059,0.0020441656087992217
1060,0.002043210888461756
1061,0.0020412803834577854
1062,0.0020384586925005794
1063,0.0020346145721310475
1064,0.0020307215431266327
1065,0.002029028298039435
1066,0.0020306669549378783
1067,0.002033607533015931
1068,0.0020363739866812655
1069,0.0020387983604169516
1070,0.0020402505652137247
1071,0.00204091508005601
1072,0.0020406494877102297
1073,0.002039349666559801
1074,0.002037301382563519
1075,0.002034184202307325
1076,0.0020306707007662407
1077,0.0020289490765144306
1078,0.0020302159448180737
1079,0.0020335748107426625
1080,0.0020375327837922346
1081,0.00204098119322483
1082,0.002043484838442236
1083,0.002044419094917822
1084,0.0020439536645805575
1085,0.002042541447422708
1086,0.0020400082704252
1087,0.002036491522643561
1088,0.002033064776224787
1089,0.002031794508018951
1090,0.002033679583017131
1091,0.0020373238233690797
1092,0.002041519151810837
1093,0.0020451924160788965
1094,0.002047654781338131
1095,0.0020489515656568055
1096,0.0020491009455109155
1097,0.002048064769735855
1098,0.002045987266331117
1099,0.00204317135543892
1100,0.002040007300545899
1101,0.0020387167735689115
1102,0.0020404553498001685
1103,0.0020434684507948287
1104,0.0020469381927501196
1105,0.002050162301967874
1106,0.002051989377967781
1107,0.002052611471567716
1108,0.0020521134123895573
1109,0.002050901230505576
1110,0.0020493853676976483
1111,0.0020463537892402095
1112,0.0020421491819797434
1113,0.002040737329025408
1114,0.0020427007480989814
1115,0.0020461501555755473
1116,0.002050564310244196
1117,0.0020546664437900222
1118,0.0020570142082019967
1119,0.0020576929550378043
1120,0.002057647677554161
1121,0.0020566449526738103
1122,0.0020544449210565937
1123,0.0020509476028412912
1124,0.0020471067548867164
1125,0.0020457043035119506
1126,0.0020479515662248293
1127,0.002052303230704999
1128,0.0020565571472953236
1129,0.002060040754326218
1130,0.0020614079682187247
1131,0.0020608691133027087
1132,0.0020599494106283652
1133,0.0020580758878490863
1134,0.0020545389419393246
1135,0.0020497692308381055
1136,0.0020452354156217643
1137,0.0020443853816335374
1138,0.0020463981136834342
1139,0.0020494834304157833
1140,0.0020535700270968055
1141,0.002056955309162774
1142,0.0020591637733726295
1143,0.00205912918767629
1144,0.0020571337746086897
1145,0.00205523761585174
1146,0.002052557875393278
1147,0.0020481406083674527
1148,0.0020434312116584924
1149,0.002040765515006973
1150,0.002041735071238995
1151,0.002044779182448165
1152,0.002048508480577781
1153,0.0020522710245914396
1154,0.0020544920990972497
1155,0.0020550368064549463
1156,0.0020550932023956654
1157,0.0020548062963926
1158,0.0020528593222275313
1159,0.0020492162133485445
1160,0.0020443554435672384
1161,0.0020426186526299283
1162,0.002045828426681558
1163,0.00204989898050019
1164,0.0020538588511188364
1165,0.002057670083379462
1166,0.0020601689888936807
1167,0.0020611603616699586
1168,0.002061033803190221
1169,0.002060212653527544
1170,0.0020589510057091925
1171,0.0020555750460963685
1172,0.0020515009149139306
1173,0.0020502573440312373
1174,0.002052010916611206
1175,0.0020549780472082562
1176,0.002058235939192156
1177,0.0020617275241827
1178,0.002063622674985364
